tourist_id,lat,lon,timestamp,at_poi,anomaly_type,path_type
normal_394,27.5451129,88.6346331,2025-08-29 10:10:12.774075,False,,normal
normal_394,27.5454397,88.6376951,2025-08-29 10:11:03.685697,False,,normal
normal_394,27.5504731,88.6446776,2025-08-29 10:12:32.493274,False,,normal
normal_394,27.5502499,88.6490632,2025-08-29 10:13:45.983820,False,,normal
normal_394,27.5719097,88.6503449,2025-08-29 10:15:00.569704,False,,normal
normal_394,27.5998805,88.647642,2025-08-29 10:15:57.720847,False,,normal
normal_394,27.6034599,88.6463301,2025-08-29 10:17:14.095951,False,,normal
normal_394,27.6039316,88.6458773,2025-08-29 10:18:32.645430,False,,normal
normal_394,27.6046574,88.6454494,2025-08-29 10:19:52.326271,False,,normal
normal_394,27.6059759,88.6477087,2025-08-29 10:21:19.805759,False,,normal
normal_394,27.6131121,88.6359543,2025-08-29 10:22:43.367214,False,,normal
normal_394,27.6134297,88.6335003,2025-08-29 10:24:12.501044,False,,normal
normal_394,27.6265078,88.6217042,2025-08-29 10:25:05.266026,False,,normal
normal_394,27.6424828,88.6115789,2025-08-29 10:26:10.614748,False,,normal
normal_394,27.660665,88.6019261,2025-08-29 10:27:38.547909,False,,normal
normal_394,27.6624877,88.6021391,2025-08-29 10:28:35.980930,False,,normal
normal_394,27.706281,88.5619985,2025-08-29 10:29:55.960324,False,,normal
normal_394,27.7167459,88.5601405,2025-08-29 10:31:17.935043,False,,normal
normal_394,27.7170311,88.5601432,2025-08-29 10:32:13.099952,False,,normal
normal_394,27.7227851,88.5540858,2025-08-29 10:33:40.129855,False,,normal
normal_394,27.7294552,88.5522011,2025-08-29 10:34:51.643994,False,,normal
normal_394,27.731946,88.5490622,2025-08-29 10:36:15.170913,False,,normal
normal_394,27.8334959,88.5494836,2025-08-29 10:37:10.384897,False,,normal
normal_394,27.8443213,88.550185,2025-08-29 10:38:27.581864,False,,normal
normal_394,27.8458345,88.5502054,2025-08-29 10:39:16.737863,False,,normal
normal_394,27.8494823,88.5503071,2025-08-29 10:40:44.573749,False,,normal
normal_394,27.8507879,88.5496312,2025-08-29 10:41:47.848549,False,,normal
normal_394,27.8514541,88.5502295,2025-08-29 10:42:51.613050,False,,normal
normal_394,27.8536559,88.5480139,2025-08-29 10:44:14.545577,False,,normal
normal_394,27.8952441,88.5368497,2025-08-29 10:45:17.954293,False,,normal
normal_394,27.8959375,88.5365852,2025-08-29 10:46:45.875732,False,,normal
normal_394,27.8960183,88.5365439,2025-08-29 10:47:48.382388,False,,normal
normal_394,27.9096368,88.5248106,2025-08-29 10:48:52.547771,False,,normal
normal_394,27.9056552,88.491486,2025-08-29 10:49:59.740212,False,,normal
normal_394,27.9012131,88.4838706,2025-08-29 10:51:11.509223,False,,normal
normal_394,27.8967588,88.4780643,2025-08-29 10:52:11.857900,False,,normal
normal_394,27.8971019,88.4782992,2025-08-29 10:53:14.431028,False,,normal
normal_394,27.8970126,88.4766957,2025-08-29 10:54:20.146459,False,,normal
normal_394,27.89697,88.4760118,2025-08-29 10:55:29.884529,False,,normal
normal_394,27.8932494,88.4677188,2025-08-29 10:56:49.291994,False,,normal
normal_394,27.8982422,88.4604788,2025-08-29 10:57:39.044945,False,,normal
normal_394,27.9001155,88.4559235,2025-08-29 10:58:44.835871,False,,normal
normal_394,27.9017293,88.4559938,2025-08-29 10:59:51.765719,False,,normal
normal_394,27.9036222,88.4548975,2025-08-29 11:01:03.069457,False,,normal
normal_394,27.9042279,88.4550793,2025-08-29 11:02:18.113069,False,,normal
normal_394,27.90537,88.4541195,2025-08-29 11:03:33.992864,False,,normal
normal_394,27.9048393,88.4480202,2025-08-29 11:04:41.058963,False,,normal
normal_394,27.9041319,88.4329355,2025-08-29 11:06:10.234865,False,,normal
normal_394,27.9046517,88.432029,2025-08-29 11:07:36.615013,False,,normal
normal_394,27.9049995,88.4311277,2025-08-29 11:08:30.101901,False,,normal
normal_394,27.908802,88.4276637,2025-08-29 11:09:58.523777,False,,normal
normal_394,27.9088285,88.4275756,2025-08-29 11:11:18.407397,False,,normal
normal_394,27.9021916,88.4188066,2025-08-29 11:12:44.952402,False,,normal
normal_394,27.9018549,88.4187544,2025-08-29 11:14:11.314882,False,,normal
normal_394,27.9010996,88.4187523,2025-08-29 11:15:26.966782,False,,normal
normal_394,27.900057,88.4176705,2025-08-29 11:16:20.392776,False,,normal
normal_394,27.9008632,88.4168435,2025-08-29 11:17:29.062222,False,,normal
normal_394,27.8805258,88.3766861,2025-08-29 11:18:38.371090,False,,normal
normal_394,27.8705548,88.3532822,2025-08-29 11:19:49.759627,False,,normal
normal_394,27.7030109,88.1474775,2025-08-29 11:20:53.476957,True,,normal
normal_394,27.8705548,88.3532822,2025-08-29 12:51:53.476957,False,,normal
normal_394,27.8805258,88.3766861,2025-08-29 12:52:49.182735,False,,normal
normal_394,27.9008632,88.4168435,2025-08-29 12:53:38.536784,False,,normal
normal_394,27.900057,88.4176705,2025-08-29 12:54:54.173067,False,,normal
normal_394,27.9010996,88.4187523,2025-08-29 12:55:48.038078,False,,normal
normal_394,27.9018549,88.4187544,2025-08-29 12:56:56.583431,False,,normal
normal_394,27.9021916,88.4188066,2025-08-29 12:57:49.236165,False,,normal
normal_394,27.9088285,88.4275756,2025-08-29 12:58:59.652988,False,,normal
normal_394,27.908802,88.4276637,2025-08-29 13:00:20.943188,False,,normal
normal_394,27.9049995,88.4311277,2025-08-29 13:01:35.702617,False,,normal
normal_394,27.9046517,88.432029,2025-08-29 13:02:35.078918,False,,normal
normal_394,27.9041319,88.4329355,2025-08-29 13:03:51.043636,False,,normal
normal_394,27.9048393,88.4480202,2025-08-29 13:04:44.179479,False,,normal
normal_394,27.90537,88.4541195,2025-08-29 13:05:44.970867,False,,normal
normal_394,27.9042279,88.4550793,2025-08-29 13:07:00.172057,False,,normal
normal_394,27.9036222,88.4548975,2025-08-29 13:08:23.087836,False,,normal
normal_394,27.9017293,88.4559938,2025-08-29 13:09:44.178629,False,,normal
normal_394,27.9001155,88.4559235,2025-08-29 13:10:34.256088,False,,normal
normal_394,27.8982422,88.4604788,2025-08-29 13:11:49.601090,False,,normal
normal_394,27.8932494,88.4677188,2025-08-29 13:12:56.291605,False,,normal
normal_394,27.89697,88.4760118,2025-08-29 13:14:25.066163,False,,normal
normal_394,27.8970126,88.4766957,2025-08-29 13:15:20.267256,False,,normal
normal_394,27.8971019,88.4782992,2025-08-29 13:16:46.977506,False,,normal
normal_394,27.8967588,88.4780643,2025-08-29 13:17:59.986875,False,,normal
normal_394,27.9012131,88.4838706,2025-08-29 13:18:49.987221,False,,normal
normal_394,27.9056552,88.491486,2025-08-29 13:19:45.720069,False,,normal
normal_394,27.9096368,88.5248106,2025-08-29 13:20:45.585489,False,,normal
normal_394,27.8960183,88.5365439,2025-08-29 13:21:37.149585,False,,normal
normal_394,27.8959375,88.5365852,2025-08-29 13:23:02.213857,False,,normal
normal_394,27.8952441,88.5368497,2025-08-29 13:24:11.481473,False,,normal
normal_394,27.8536559,88.5480139,2025-08-29 13:25:07.145745,False,,normal
normal_394,27.8514541,88.5502295,2025-08-29 13:26:36.291429,False,,normal
normal_394,27.8507879,88.5496312,2025-08-29 13:27:55.145958,False,,normal
normal_394,27.8494823,88.5503071,2025-08-29 13:28:57.165712,False,,normal
normal_394,27.8458345,88.5502054,2025-08-29 13:29:49.585117,False,,normal
normal_394,27.8443213,88.550185,2025-08-29 13:30:50.149362,False,,normal
normal_394,27.8334959,88.5494836,2025-08-29 13:31:57.343513,False,,normal
normal_394,27.731946,88.5490622,2025-08-29 13:33:07.501726,False,,normal
normal_394,27.7294552,88.5522011,2025-08-29 13:34:37.070188,False,,normal
normal_394,27.7227851,88.5540858,2025-08-29 13:35:26.995504,False,,normal
normal_394,27.7170311,88.5601432,2025-08-29 13:36:54.848455,False,,normal
normal_394,27.7167459,88.5601405,2025-08-29 13:37:55.055587,False,,normal
normal_394,27.706281,88.5619985,2025-08-29 13:39:22.686884,False,,normal
normal_394,27.6624877,88.6021391,2025-08-29 13:40:44.165855,False,,normal
normal_394,27.660665,88.6019261,2025-08-29 13:41:36.378852,False,,normal
normal_394,27.6424828,88.6115789,2025-08-29 13:42:50.020920,False,,normal
normal_394,27.6265078,88.6217042,2025-08-29 13:43:51.541306,False,,normal
normal_394,27.6134297,88.6335003,2025-08-29 13:44:45.500787,False,,normal
normal_394,27.6131121,88.6359543,2025-08-29 13:46:11.402083,False,,normal
normal_394,27.6059759,88.6477087,2025-08-29 13:47:04.425801,False,,normal
normal_394,27.6046574,88.6454494,2025-08-29 13:48:00.472948,False,,normal
normal_394,27.6039316,88.6458773,2025-08-29 13:49:04.504158,False,,normal
normal_394,27.6034599,88.6463301,2025-08-29 13:50:00.521690,False,,normal
normal_394,27.5998805,88.647642,2025-08-29 13:51:18.993883,False,,normal
normal_394,27.5719097,88.6503449,2025-08-29 13:52:14.310731,False,,normal
normal_394,27.5502499,88.6490632,2025-08-29 13:53:04.393041,False,,normal
normal_394,27.5504731,88.6446776,2025-08-29 13:54:18.321268,False,,normal
normal_394,27.5454397,88.6376951,2025-08-29 13:55:45.385122,False,,normal
normal_394,27.5451129,88.6346331,2025-08-29 13:57:13.733724,False,,normal
normal_394,27.5439588,88.631921,2025-08-29 13:58:24.666505,False,,normal
normal_394,27.5418628,88.624296,2025-08-29 13:59:22.486320,False,,normal
normal_394,27.5418154,88.6242413,2025-08-29 14:00:23.937470,False,,normal
normal_394,27.5392848,88.6197226,2025-08-29 14:01:48.795206,False,,normal
normal_394,27.5331004,88.6058739,2025-08-29 14:02:54.606966,False,,normal
normal_394,27.5283895,88.6012927,2025-08-29 14:03:48.068857,False,,normal
normal_394,27.5294181,88.5990301,2025-08-29 14:04:39.106688,False,,normal
normal_394,27.5151114,88.56045,2025-08-29 14:05:56.339317,False,,normal
normal_394,27.5165131,88.5561612,2025-08-29 14:07:17.318434,False,,normal
normal_394,27.5137531,88.5411232,2025-08-29 14:08:16.026733,False,,normal
normal_394,27.5027557,88.5366052,2025-08-29 14:09:30.945681,False,,normal
normal_394,27.5014604,88.5350747,2025-08-29 14:10:29.657359,False,,normal
normal_394,27.5004026,88.5340675,2025-08-29 14:11:26.605830,False,,normal
normal_394,27.4932212,88.5294251,2025-08-29 14:12:22.671708,False,,normal
normal_394,27.4642051,88.5244052,2025-08-29 14:13:45.046484,False,,normal
normal_394,27.4406177,88.5132971,2025-08-29 14:15:14.580820,False,,normal
normal_394,27.4111798,88.5167408,2025-08-29 14:16:30.893361,False,,normal
normal_394,27.4019498,88.5213908,2025-08-29 14:17:55.780454,False,,normal
normal_394,27.391233,88.5141061,2025-08-29 14:18:52.750817,False,,normal
normal_394,27.3860976,88.5090768,2025-08-29 14:19:50.447064,False,,normal
normal_394,27.3524705,88.4844369,2025-08-29 14:21:12.003226,False,,normal
normal_394,27.3512268,88.4845568,2025-08-29 14:22:34.285603,False,,normal
normal_394,27.3485436,88.4859976,2025-08-29 14:23:59.439859,False,,normal
normal_394,27.3398242,88.4936444,2025-08-29 14:25:22.028580,False,,normal
normal_394,27.3151514,88.4634907,2025-08-29 14:26:24.623881,False,,normal
normal_394,27.311574,88.459111,2025-08-29 14:27:34.902497,False,,normal
normal_394,27.2703826,88.446237,2025-08-29 14:28:24.389163,False,,normal
normal_394,27.2700657,88.4460779,2025-08-29 14:29:25.539779,False,,normal
normal_394,27.26263,88.448506,2025-08-29 14:30:41.327725,False,,normal
normal_394,27.253205,88.460672,2025-08-29 14:31:36.416530,False,,normal
normal_394,27.250264,88.4698193,2025-08-29 14:32:54.030113,False,,normal
normal_394,27.2427798,88.4784263,2025-08-29 14:34:04.762243,False,,normal
normal_394,27.2413214,88.4762127,2025-08-29 14:35:32.704002,False,,normal
normal_394,27.2413684,88.4761056,2025-08-29 14:36:21.150333,False,,normal
normal_394,27.2411866,88.4724398,2025-08-29 14:37:49.205235,False,,normal
normal_394,27.2437326,88.4660863,2025-08-29 14:38:58.820414,False,,normal
normal_394,27.2437498,88.4524712,2025-08-29 14:40:17.059438,False,,normal
normal_394,27.2429446,88.4503498,2025-08-29 14:41:17.650227,False,,normal
normal_394,27.2419708,88.4475663,2025-08-29 14:42:23.602033,False,,normal
normal_394,27.2509314,88.4410854,2025-08-29 14:43:33.022431,False,,normal
normal_394,27.2515083,88.4411967,2025-08-29 14:44:49.852891,False,,normal
normal_394,27.2477165,88.4372892,2025-08-29 14:45:40.578480,False,,normal
normal_394,27.2425828,88.4413066,2025-08-29 14:46:59.429756,False,,normal
normal_394,27.2385576,88.4390747,2025-08-29 14:47:55.444934,False,,normal
normal_394,27.2430513,88.4340991,2025-08-29 14:49:00.038271,False,,normal
normal_394,27.2459733,88.4323321,2025-08-29 14:49:49.500054,False,,normal
normal_394,27.2507928,88.4326168,2025-08-29 14:50:43.977325,False,,normal
normal_394,27.2540798,88.4018576,2025-08-29 14:51:58.619873,False,,normal
normal_394,27.2574061,88.4032954,2025-08-29 14:53:27.333392,False,,normal
normal_394,27.2604188,88.3992523,2025-08-29 14:54:21.772072,False,,normal
normal_394,27.2623912,88.3964957,2025-08-29 14:55:30.327622,False,,normal
normal_394,27.2667138,88.3664368,2025-08-29 14:56:47.845276,False,,normal
normal_394,27.267891,88.3651594,2025-08-29 14:58:01.586181,False,,normal
normal_394,27.2693284,88.364987,2025-08-29 14:59:22.697576,False,,normal
normal_394,27.2695939,88.3651493,2025-08-29 15:00:44.041941,False,,normal
normal_394,27.2728614,88.3738367,2025-08-29 15:01:37.834834,False,,normal
normal_394,27.2756863,88.3766911,2025-08-29 15:02:40.618930,False,,normal
normal_394,27.2788751,88.3717547,2025-08-29 15:03:34.849989,False,,normal
normal_394,27.2895575,88.3689425,2025-08-29 15:04:26.579062,False,,normal
normal_394,27.2945179,88.3678743,2025-08-29 15:05:20.338821,False,,normal
normal_394,27.2992071,88.3673549,2025-08-29 15:06:14.899791,False,,normal
normal_394,27.3032968,88.3659379,2025-08-29 15:07:20.245011,False,,normal
normal_394,27.3048972,88.3653121,2025-08-29 15:08:45.847559,False,,normal
normal_394,27.3021673,88.3638421,2025-08-29 15:09:53.806189,False,,normal
normal_394,27.3014902,88.3618295,2025-08-29 15:11:06.336244,False,,normal
normal_394,27.2964788,88.3577876,2025-08-29 15:11:59.286555,False,,normal
normal_394,27.29631,88.3573763,2025-08-29 15:13:20.923493,False,,normal
normal_394,27.2936952,88.3566113,2025-08-29 15:14:21.616576,False,,normal
normal_394,27.2885578,88.3527442,2025-08-29 15:15:51.333249,False,,normal
normal_394,27.2875675,88.3518374,2025-08-29 15:17:18.129532,False,,normal
normal_394,27.2795018,88.3288748,2025-08-29 15:18:35.727496,False,,normal
normal_394,27.2811635,88.3241245,2025-08-29 15:19:35.287030,False,,normal
normal_394,27.2799895,88.3205849,2025-08-29 15:20:40.613301,False,,normal
normal_394,27.2805047,88.3196526,2025-08-29 15:21:41.535169,False,,normal
normal_394,27.2794657,88.3160192,2025-08-29 15:22:42.783879,False,,normal
normal_394,27.2807638,88.3181538,2025-08-29 15:23:48.066827,False,,normal
normal_394,27.2819685,88.3190784,2025-08-29 15:25:10.176503,False,,normal
normal_394,27.2849872,88.3161466,2025-08-29 15:26:01.903801,False,,normal
normal_394,27.2866503,88.3051164,2025-08-29 15:27:09.676350,False,,normal
normal_394,27.2876621,88.3083041,2025-08-29 15:28:17.462019,False,,normal
normal_394,27.2878652,88.3041297,2025-08-29 15:29:37.188241,False,,normal
normal_394,27.2812205,88.2847102,2025-08-29 15:30:51.178090,False,,normal
normal_394,27.2866747,88.2885756,2025-08-29 15:32:20.864005,False,,normal
normal_394,27.2932795,88.2924956,2025-08-29 15:33:26.223445,False,,normal
normal_394,27.2894737,88.2859783,2025-08-29 15:34:35.470869,False,,normal
normal_394,27.2872616,88.2825027,2025-08-29 15:35:24.039640,False,,normal
normal_394,27.2839125,88.2770848,2025-08-29 15:36:27.198967,False,,normal
normal_394,27.2797522,88.2753194,2025-08-29 15:37:44.359381,False,,normal
normal_394,27.2755137,88.2740991,2025-08-29 15:38:42.331824,False,,normal
normal_394,27.2820988,88.2646274,2025-08-29 15:39:30.711224,False,,normal
normal_394,27.2816214,88.2623133,2025-08-29 15:40:53.823014,False,,normal
normal_394,27.2816836,88.2618246,2025-08-29 15:41:49.261547,False,,normal
normal_394,27.2829589,88.2580811,2025-08-29 15:42:55.603134,False,,normal
normal_394,27.2849806,88.2562302,2025-08-29 15:43:51.229696,False,,normal
normal_394,27.2918489,88.2544716,2025-08-29 15:45:19.579064,False,,normal
normal_394,27.2895674,88.2570046,2025-08-29 15:46:10.290966,False,,normal
normal_394,27.2888811,88.2580652,2025-08-29 15:47:04.493326,False,,normal
normal_394,27.2894249,88.2585093,2025-08-29 15:48:28.105480,False,,normal
normal_394,27.2895812,88.2586849,2025-08-29 15:49:47.429882,False,,normal
normal_394,27.2897634,88.2586622,2025-08-29 15:51:11.889543,False,,normal
normal_394,27.2980636,88.2539577,2025-08-29 15:52:31.519574,False,,normal
normal_394,27.2982013,88.2537719,2025-08-29 15:53:52.287491,False,,normal
normal_394,27.2988324,88.2507714,2025-08-29 15:54:49.546532,False,,normal
normal_394,27.299834,88.249412,2025-08-29 15:56:05.171150,False,,normal
normal_394,27.301266,88.237649,2025-08-29 15:57:17.764141,False,,normal
normal_394,27.3006743,88.2362432,2025-08-29 15:58:22.018648,False,,normal
normal_394,27.3007583,88.236228,2025-08-29 15:59:15.341071,False,,normal
normal_394,27.3006477,88.221092,2025-08-29 16:00:18.810661,False,,normal
normal_394,27.3070367,88.2020444,2025-08-29 16:01:38.085848,False,,normal
normal_394,27.3068364,88.1992076,2025-08-29 16:02:55.912286,False,,normal
normal_394,27.3081931,88.1969731,2025-08-29 16:04:06.895954,False,,normal
normal_394,27.3048608,88.1881492,2025-08-29 16:05:07.011522,False,,normal
normal_394,27.304631,88.1871917,2025-08-29 16:06:18.478324,False,,normal
normal_394,27.3046283,88.1871093,2025-08-29 16:07:40.818469,True,,normal
normal_394,27.304631,88.1871917,2025-08-29 17:39:40.818469,False,,normal
normal_394,27.3048608,88.1881492,2025-08-29 17:40:35.452160,False,,normal
normal_394,27.3081931,88.1969731,2025-08-29 17:41:52.413269,False,,normal
normal_394,27.3068364,88.1992076,2025-08-29 17:43:14.635531,False,,normal
normal_394,27.3070367,88.2020444,2025-08-29 17:44:32.604387,False,,normal
normal_394,27.3006477,88.221092,2025-08-29 17:45:31.473159,False,,normal
normal_394,27.3007583,88.236228,2025-08-29 17:46:20.537904,False,,normal
normal_394,27.3006743,88.2362432,2025-08-29 17:47:39.096711,False,,normal
normal_394,27.301266,88.237649,2025-08-29 17:49:08.563997,False,,normal
normal_394,27.299834,88.249412,2025-08-29 17:50:32.603205,False,,normal
normal_394,27.2988324,88.2507714,2025-08-29 17:51:22.289290,False,,normal
normal_394,27.2982013,88.2537719,2025-08-29 17:52:29.631572,False,,normal
normal_394,27.2980636,88.2539577,2025-08-29 17:53:29.801402,False,,normal
normal_394,27.2897634,88.2586622,2025-08-29 17:54:45.334093,False,,normal
normal_394,27.2895812,88.2586849,2025-08-29 17:56:00.610290,False,,normal
normal_394,27.2894249,88.2585093,2025-08-29 17:57:28.416883,False,,normal
normal_394,27.2888811,88.2580652,2025-08-29 17:58:52.982679,False,,normal
normal_394,27.2895674,88.2570046,2025-08-29 18:00:04.910840,False,,normal
normal_394,27.2918489,88.2544716,2025-08-29 18:01:02.311207,False,,normal
normal_394,27.2849806,88.2562302,2025-08-29 18:02:15.144384,False,,normal
normal_394,27.2829589,88.2580811,2025-08-29 18:03:32.521100,False,,normal
normal_394,27.2816836,88.2618246,2025-08-29 18:04:44.222506,False,,normal
normal_394,27.2816214,88.2623133,2025-08-29 18:05:38.584051,False,,normal
normal_394,27.2820988,88.2646274,2025-08-29 18:06:50.471297,False,,normal
normal_394,27.2755137,88.2740991,2025-08-29 18:08:13.322951,False,,normal
normal_394,27.2797522,88.2753194,2025-08-29 18:09:30.561351,False,,normal
normal_394,27.2839125,88.2770848,2025-08-29 18:10:29.101172,False,,normal
normal_394,27.2872616,88.2825027,2025-08-29 18:11:41.401771,False,,normal
normal_394,27.2894737,88.2859783,2025-08-29 18:13:04.118892,False,,normal
normal_394,27.2932795,88.2924956,2025-08-29 18:14:03.143183,False,,normal
normal_394,27.2866747,88.2885756,2025-08-29 18:14:56.188707,False,,normal
normal_394,27.2812205,88.2847102,2025-08-29 18:16:12.236896,False,,normal
normal_394,27.2878652,88.3041297,2025-08-29 18:17:04.876261,False,,normal
normal_394,27.2876621,88.3083041,2025-08-29 18:18:32.489098,False,,normal
normal_394,27.2866503,88.3051164,2025-08-29 18:19:56.113967,False,,normal
normal_394,27.2849872,88.3161466,2025-08-29 18:21:04.168465,False,,normal
normal_394,27.2819685,88.3190784,2025-08-29 18:22:32.593378,False,,normal
normal_394,27.2807638,88.3181538,2025-08-29 18:23:33.730896,False,,normal
normal_394,27.2794657,88.3160192,2025-08-29 18:24:33.029164,False,,normal
normal_394,27.2805047,88.3196526,2025-08-29 18:25:51.120236,False,,normal
normal_394,27.2799895,88.3205849,2025-08-29 18:27:13.604632,False,,normal
normal_394,27.2811635,88.3241245,2025-08-29 18:28:21.191341,False,,normal
normal_394,27.2795018,88.3288748,2025-08-29 18:29:26.428676,False,,normal
normal_394,27.2875675,88.3518374,2025-08-29 18:30:25.380134,False,,normal
normal_394,27.2885578,88.3527442,2025-08-29 18:31:32.076867,False,,normal
normal_394,27.2936952,88.3566113,2025-08-29 18:32:35.228762,False,,normal
normal_394,27.29631,88.3573763,2025-08-29 18:33:44.248110,False,,normal
normal_394,27.2964788,88.3577876,2025-08-29 18:35:11.774651,False,,normal
normal_394,27.3014902,88.3618295,2025-08-29 18:36:01.702293,False,,normal
normal_394,27.3021673,88.3638421,2025-08-29 18:37:08.937066,False,,normal
normal_394,27.3048972,88.3653121,2025-08-29 18:38:07.804171,False,,normal
normal_394,27.3049875,88.3653159,2025-08-29 18:39:16.985132,False,,normal
normal_394,27.3022704,88.3671021,2025-08-29 18:40:45.195162,False,,normal
normal_394,27.3033014,88.3669186,2025-08-29 18:41:43.312486,False,,normal
normal_394,27.3062765,88.3662426,2025-08-29 18:42:42.120208,False,,normal
normal_394,27.3058034,88.365444,2025-08-29 18:43:41.537367,False,,normal
normal_394,27.3054656,88.3649615,2025-08-29 18:44:42.219075,True,,normal
normal_399,27.3679329,88.2220341,2025-08-29 09:00:00.784390,False,,normal
normal_399,27.361315,88.2228783,2025-08-29 09:01:23.995570,False,,normal
normal_399,27.3451684,88.2416769,2025-08-29 09:02:47.964365,False,,normal
normal_399,27.3451002,88.2420301,2025-08-29 09:03:51.956813,False,,normal
normal_399,27.3483127,88.2690399,2025-08-29 09:05:08.741471,False,,normal
normal_399,27.3408419,88.2791248,2025-08-29 09:06:04.558448,False,,normal
normal_399,27.3357996,88.2873787,2025-08-29 09:06:54.688495,False,,normal
normal_399,27.3277971,88.2872618,2025-08-29 09:07:54.075367,False,,normal
normal_399,27.3260989,88.2855544,2025-08-29 09:08:53.768873,False,,normal
normal_399,27.3232006,88.2874359,2025-08-29 09:10:22.534589,False,,normal
normal_399,27.3204874,88.2890085,2025-08-29 09:11:16.612819,False,,normal
normal_399,27.2979439,88.3054337,2025-08-29 09:12:37.887950,False,,normal
normal_399,27.2956298,88.3018834,2025-08-29 09:13:46.327721,False,,normal
normal_399,27.2932795,88.2924956,2025-08-29 09:14:59.067480,False,,normal
normal_399,27.2866747,88.2885756,2025-08-29 09:16:28.371752,False,,normal
normal_399,27.2812205,88.2847102,2025-08-29 09:17:53.560476,False,,normal
normal_399,27.2878652,88.3041297,2025-08-29 09:18:54.572603,False,,normal
normal_399,27.2876621,88.3083041,2025-08-29 09:20:21.856571,False,,normal
normal_399,27.2866503,88.3051164,2025-08-29 09:21:45.638098,False,,normal
normal_399,27.2849872,88.3161466,2025-08-29 09:23:04.367765,False,,normal
normal_399,27.2819685,88.3190784,2025-08-29 09:23:57.368417,False,,normal
normal_399,27.2807638,88.3181538,2025-08-29 09:25:09.023830,False,,normal
normal_399,27.2794657,88.3160192,2025-08-29 09:26:30.811637,False,,normal
normal_399,27.2805047,88.3196526,2025-08-29 09:27:58.292145,False,,normal
normal_399,27.2799895,88.3205849,2025-08-29 09:28:52.262990,False,,normal
normal_399,27.2811635,88.3241245,2025-08-29 09:30:09.020528,False,,normal
normal_399,27.2795018,88.3288748,2025-08-29 09:31:33.499448,False,,normal
normal_399,27.2875675,88.3518374,2025-08-29 09:32:55.653493,False,,normal
normal_399,27.2885578,88.3527442,2025-08-29 09:33:53.372594,False,,normal
normal_399,27.2936952,88.3566113,2025-08-29 09:34:56.717907,False,,normal
normal_399,27.29631,88.3573763,2025-08-29 09:36:16.796667,False,,normal
normal_399,27.2964788,88.3577876,2025-08-29 09:37:38.290088,False,,normal
normal_399,27.3014902,88.3618295,2025-08-29 09:38:26.922840,False,,normal
normal_399,27.3021673,88.3638421,2025-08-29 09:39:49.422115,False,,normal
normal_399,27.3048972,88.3653121,2025-08-29 09:40:52.426691,False,,normal
normal_399,27.3032968,88.3659379,2025-08-29 09:41:53.233852,False,,normal
normal_399,27.3022444,88.3659853,2025-08-29 09:42:47.925360,False,,normal
normal_399,27.3017392,88.366051,2025-08-29 09:43:59.402458,False,,normal
normal_399,27.3009007,88.3662008,2025-08-29 09:45:27.651788,False,,normal
normal_399,27.29966,88.3658642,2025-08-29 09:46:40.639825,False,,normal
normal_399,27.2950378,88.3652459,2025-08-29 09:47:38.946243,False,,normal
normal_399,27.2945926,88.3651909,2025-08-29 09:48:32.087168,False,,normal
normal_399,27.2622718,88.3557357,2025-08-29 09:49:48.898894,False,,normal
normal_399,27.2469616,88.3800283,2025-08-29 09:50:51.596072,False,,normal
normal_399,27.2350326,88.3776724,2025-08-29 09:51:51.179141,False,,normal
normal_399,27.2332388,88.3820705,2025-08-29 09:52:52.473190,False,,normal
normal_399,27.2331526,88.3823041,2025-08-29 09:54:02.957577,False,,normal
normal_399,27.2326575,88.3830148,2025-08-29 09:55:24.906808,False,,normal
normal_399,27.2301226,88.3883523,2025-08-29 09:56:34.677245,False,,normal
normal_399,27.2296299,88.391229,2025-08-29 09:57:43.136422,False,,normal
normal_399,27.2252761,88.4127146,2025-08-29 09:59:01.505545,False,,normal
normal_399,27.2106673,88.4268685,2025-08-29 10:00:01.155512,False,,normal
normal_399,27.2067966,88.4278907,2025-08-29 10:01:01.072882,False,,normal
normal_399,27.2020894,88.4386164,2025-08-29 10:02:05.311763,False,,normal
normal_399,27.1982501,88.4436328,2025-08-29 10:03:18.688636,False,,normal
normal_399,27.1971993,88.4340419,2025-08-29 10:04:33.853146,False,,normal
normal_399,27.1971351,88.4317412,2025-08-29 10:05:36.458050,False,,normal
normal_399,27.1964607,88.4318804,2025-08-29 10:06:25.783038,False,,normal
normal_399,27.1959349,88.4354753,2025-08-29 10:07:35.150920,False,,normal
normal_399,27.190654,88.4366806,2025-08-29 10:08:36.869847,False,,normal
normal_399,27.2022076,88.481596,2025-08-29 10:09:36.971690,False,,normal
normal_399,27.1987031,88.4855043,2025-08-29 10:11:03.476332,False,,normal
normal_399,27.1979342,88.4854835,2025-08-29 10:11:54.287207,False,,normal
normal_399,27.1973349,88.4857777,2025-08-29 10:13:01.052758,False,,normal
normal_399,27.1852008,88.4945313,2025-08-29 10:13:52.229843,False,,normal
normal_399,27.1805003,88.4990414,2025-08-29 10:14:48.033352,False,,normal
normal_399,27.1767723,88.5146888,2025-08-29 10:15:36.558192,False,,normal
normal_399,27.1815616,88.517134,2025-08-29 10:17:03.759497,False,,normal
normal_399,27.1774188,88.5214108,2025-08-29 10:18:22.167244,False,,normal
